"locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure","AU_NAME","ASSESS_ID","AU_DESCRIP","AU_Type","priority"
"UTR375985","STORY RESIDENCE","NON-POTW",-111.509962,40.703235,"Kimball Creek","UT16020102-027_00","Kimball Creek and tributaries from East Canyon Creek confluence to headwaters, including McLeod Creek","River/Stream","N"
"UTR396287","STOR_IT","NON-POTW",-112.034127,40.582877,NA,NA,NA,NA,"N"
"UTRH01274","STOTT RESIDENCE","NON-POTW",-111.8727,40.4429,NA,NA,NA,NA,"N"
"UTRH96589","STOUT RESIDENCE","NON-POTW",-111.90212,40.30379,NA,NA,NA,NA,"N"
"UTR393447","STRATA APTS","NON-POTW",-111.860019,41.697722,"Spring Creek-Hyrum","UT16010203-008_00","Spring Creek and tributaries from confluence with Little Bear River to headwaters","River/Stream","N"
"UTRC02070","STRAWBERRY FIELDS","NON-POTW",-111.726892,40.285838,NA,NA,NA,NA,"N"
"UTR376632","STRAWBERRY PINES DRIVEWAY","NON-POTW",-111.04277,40.123333,"Strawberry-4","UT14060004-013_00","Strawberry Reservoir tributaries other than Strawberry River, within Utah jurisdiction, excluding tribal jurisdictions","River/Stream","N"
"UTR394557","STRAWBERRY RANCH MOUNTAIN RESORT","NON-POTW",-111.04027,40.127222,"Strawberry-4","UT14060004-013_00","Strawberry Reservoir tributaries other than Strawberry River, within Utah jurisdiction, excluding tribal jurisdictions","River/Stream","N"
"UTRC00171","STRAWBERRY SHEEP CREEK","NON-POTW",-111.229,40.0559,"Strawberry-4","UT14060004-013_00","Strawberry Reservoir tributaries other than Strawberry River, within Utah jurisdiction, excluding tribal jurisdictions","River/Stream","N"
"UTR398443","STRAWN HOME","NON-POTW",-111.932152,41.621305,"Little Bear-3","UT16010203-007_00","Little Bear River west side tributaries from Cutler Reservoir To Hyrum Reservoir","River/Stream","N"
"UTR000912","STREET DEPARTMENT MAINTENANCE SHOP","NON-POTW",-111.862017,40.39101,NA,NA,NA,NA,"N"
"UTR389753","STREET IMPROVEMENTS - RECONSTRUCTION 2017/2018","NON-POTW",-111.83958,40.73074,NA,NA,NA,NA,"N"
"UTR000887","STROMS CUSTOM REPAIRS INC","NON-POTW",-111.98668,40.72188,NA,NA,NA,NA,"N"
"UTRC01752","STUART AWNING","NON-POTW",-113.5635,37.0295,"Fort Pearce Wash","UT15010009-001_00","Fort Pearce Wash and tributaries within Utah, from Virgin River confluence to headwaters, exlcuding Short Creek","River/Stream","N"
"UTRH02450","STUART FARMS LOT # 2 (ALLEN RESIDENCE)","NON-POTW",-112.0273,41.5276,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTRH00440","STUART FARMS LOT # 20 (MERRELL RESIDENCE)","NON-POTW",-112.0267,41.5274,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTG070811","STURGEON ELECTRIC","NON-POTW",-111.99721,40.73796,NA,NA,NA,NA,"N"
"UTRH00494","SUAREZ RESIDENCE","NON-POTW",-112.0464,41.2031,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRC01476","SUDS AND SODAS","NON-POTW",-111.9544,40.61,"Bingham Creek","UT16020204-023_00","Bingham Creek and tributaries from confluence with Jordan River to headwaters","River/Stream","N"
"UTNX00513","SUEZ WATER AND TECHOLOGY SOLUTIONS","NON-POTW",-111.990833,40.739444,NA,NA,NA,NA,"N"
"UTR360597","SUGAR HOUSE STREETCAR","NON-POTW",-111.89398,40.72222,NA,NA,NA,NA,"N"
"UTR374143","SUGAR PLUM PHASES 1, 2, 4, 5, & 6","NON-POTW",-113.493,37.0813,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTR382213","SUGAR STREET STORAGE","NON-POTW",-111.987889,41.068452,NA,NA,NA,NA,"N"
"UTR388539","SUGAR STREET STORAGE","NON-POTW",-111.987889,41.068452,NA,NA,NA,NA,"N"
"UTR377407","SUGARMONT","NON-POTW",-111.861339,40.723839,NA,NA,NA,NA,"N"
"UTR395817","SUGARMONT LLC","NON-POTW",-111.861339,40.723839,NA,NA,NA,NA,"N"
"UTR395599","SUKARA RESTURANT","NON-POTW",-113.50228,37.10912,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTR396971","SUKHAN RESIDENCE","NON-POTW",-111.73923,40.38719,NA,NA,NA,NA,"N"
"UTR374001","SULLIVAN FIELDS, LLC","NON-POTW",-113.5381,37.05354,"Fort Pearce Wash","UT15010009-001_00","Fort Pearce Wash and tributaries within Utah, from Virgin River confluence to headwaters, exlcuding Short Creek","River/Stream","N"
"UTRC01945","SULLIVAN HOMES OFFICE BUILDING","NON-POTW",-113.5813,37.0811,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTR000484","SULZER PUMPS (US) INC","NON-POTW",-111.978411,40.730863,NA,NA,NA,NA,"N"
"UTRC02716","SUMMER SPRINGS PHASE 1","NON-POTW",-111.6895,40.0805,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTR381283","SUMMERFIELD PLACE","NON-POTW",-111.8583,41.6842,"Spring Creek-Hyrum","UT16010203-008_00","Spring Creek and tributaries from confluence with Little Bear River to headwaters","River/Stream","N"
"UTR378253","SUMMERFIELD PLACE","NON-POTW",-111.8583,41.6842,"Spring Creek-Hyrum","UT16010203-008_00","Spring Creek and tributaries from confluence with Little Bear River to headwaters","River/Stream","N"
"UTR376612","SUMMERHILL","NON-POTW",-111.90309,40.31589,NA,NA,NA,NA,"N"
"UTRH82869","SUMMERHILL","NON-POTW",-111.90053,40.31718,NA,NA,NA,NA,"N"
"UTRC02128","SUMMERHILL LANE","NON-POTW",-111.8841,40.9494,NA,NA,NA,NA,"N"
"UTR382993","SUMMERLIN","NON-POTW",-111.841682,41.761448,"Swift Slough","UT16010203-002_00","Swift Slough and tributaries from Cutler Reservoir to headwaters","Slough","N"
"UTRH93371","SUMMERS HOME","NON-POTW",-113.63771,37.135161,NA,NA,NA,NA,"N"
"UTRH01461","SUMMERSET","NON-POTW",-112.0442,41.2445,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH01460","SUMMERSET","NON-POTW",-112.0724,41.2216,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH01472","SUMMERSET","NON-POTW",-112.0641,41.2443,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRC00838","SUMMERSET FARMS","NON-POTW",-112.0704,41.226,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH00536","SUMMERSET FARMS","NON-POTW",-112.0728,41.2258,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH01988","SUMMERSET FARMS LOT 9","NON-POTW",-112.073,41.2256,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR397233","SUMMERSET FARMS PHASE 1","NON-POTW",-112.0319,41.3256,NA,NA,NA,NA,"N"
"UTRC02541","SUMMERSET FARMS PHASE 2","NON-POTW",-112.0718,41.2248,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH02707","SUMMERSET FARMS PHASE 4","NON-POTW",-112.0653,41.2249,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH00712","SUMMERSET FARMS TAYLOR UTAH LOT 1 2259 S 3750 W","NON-POTW",-112.0699,41.2257,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRC02338","SUMMIT COMMERCE CENTER","NON-POTW",-111.8921,40.516,NA,NA,NA,NA,"N"
"UTR000692","SUMMIT COUNTY LANDFILL","NON-POTW",-111.401945,40.758282,"Weber Upper Tributaries-4","UT16020101-021_00","Weber River west side tributaries between Silver Creek confluence and Beaver Creek confluence","River/Stream","N"
"UTR090074","SUMMIT COUNTY MS4","NON-POTW",-111.39947,40.9179,"Chalk Creek1-Coalville","UT16020101-010_00","Chalk Creek and tributaries from confluence with Weber River to South Fork confluence","River/Stream","N"
"UTR388565","SUMMIT COUNTY, KILBY ROAD LANDMARK DRIVE","NON-POTW",-111.55027,40.730278,"East Canyon Creek-2","UT16020102-026_01","East Canyon Creek and tributaries from East Canyon Reservoir to headwaters, except Murnin Creek and Toll Canyon","River/Stream","N"
"UTRC02917","SUMMIT CREEK","NON-POTW",-111.6614,40.0077,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRC02236","SUMMIT CREEK AMENITIES PHASE 1","NON-POTW",-111.6635,40.0104,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTR386669","SUMMIT CREEK PHASE F-3","NON-POTW",-111.64994,40.004179,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRC02103","SUMMIT CREEK PLACE","NON-POTW",-111.832428,41.845921,"City Creek","UT16010202-006_00","City Creek and tributaries and other Bear River east side tributaries south toward Summit Creek to headwaters","River/Stream","N"
"UTRH02814","SUMMIT CREEK PLACE TOWNHOMES","NON-POTW",-111.8336,41.8459,"City Creek","UT16010202-006_00","City Creek and tributaries and other Bear River east side tributaries south toward Summit Creek to headwaters","River/Stream","N"
"UTRC01218","SUMMIT CREEK TOWNHOME BUILDING 5","NON-POTW",-111.8347,41.7233,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRC01216","SUMMIT CREEK TOWNHOMES BUILDING 6","NON-POTW",-111.8347,41.7233,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH81391","SUMMIT EDEN RIDGE NEST #5","NON-POTW",-111.80916,41.327044,"Middle Fork Ogden River","UT16020102-009_00","Middle Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRH84729","SUMMIT EDEN RIDGE NEST 15","NON-POTW",-111.80916,41.327044,"Middle Fork Ogden River","UT16020102-009_00","Middle Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRC02164","SUMMIT HILLS SUBDIVISION MASS GRADING","NON-POTW",-111.8257,39.9515,NA,NA,NA,NA,"N"
"UTR381257","SUMMIT LIFE PLAN COMMUNITIES, LLC","NON-POTW",-111.96987,40.63858,NA,NA,NA,NA,"N"
"UTR371537","SUMMIT LIFT","NON-POTW",-111.6145,40.63477,"Big Cottonwood Creek-2","UT16020204-020_00","Big Cottonwood Creek and tributaries from Big Cottonwood WTP to headwaters","River/Stream","N"
"UTG170034","SUMMIT MOSQUITO ABATEMENT","NON-POTW",-111.38678,40.83283,"Weber Upper Tributaries-3","UT16020101-019_00","Weber River east side tributaries between Echo Reservoir and Fort Creek confluence","River/Stream","N"
"UTRC00853","SUMMIT POINTE SUBDIVISION","NON-POTW",-111.7945,40.4628,NA,NA,NA,NA,"N"
"UTR376357","SUMMIT RIDGE NEST 3","NON-POTW",-111.80916,41.327044,"Middle Fork Ogden River","UT16020102-009_00","Middle Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTR391403","SUMMIT RIDGE SOCCER FIELDS","NON-POTW",-111.8125,39.951111,NA,NA,NA,NA,"N"
"UTRC01040","SUMMIT RIDGE TOWNS","NON-POTW",-111.8087,39.954,NA,NA,NA,NA,"N"
"UTRC02620","SUMMIT SPEC","NON-POTW",-111.841,41.7661,"Swift Slough","UT16010203-002_00","Swift Slough and tributaries from Cutler Reservoir to headwaters","Slough","N"
"UTR377023","SUMMIT VISTA","NON-POTW",-111.970102,40.63858,NA,NA,NA,NA,"N"
"UTG640037","SUMMIT WATER DISTRIBUTION CO","NON-POTW",-111.56616,40.74914,"East Canyon Creek-2","UT16020102-026_01","East Canyon Creek and tributaries from East Canyon Reservoir to headwaters, except Murnin Creek and Toll Canyon","River/Stream","N"
"UTR358323","SUMSION BROTHERS PROPERTIES","NON-POTW",-111.616886,40.136781,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTR385131","SUMSION SPRINGS","NON-POTW",-111.628693,40.179896,"Hobble Creek-1","UT16020202-003_00","Hobble Creek from Utah Lake to confluence of Left Fork Hobble Creek and Right Fork Hobble Creek","River/Stream","N"
"UTRH98073","SUN CREST MEADOWS","NON-POTW",-112.09666,41.2175,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTG070934","SUN LITHO","NON-POTW",-111.94786,40.72134,NA,NA,NA,NA,"N"
"UTRC00879","SUN MEADOWS SUBDIVISION","NON-POTW",-112.09341,41.12358,NA,NA,NA,NA,"N"
"UTRH93487","SUN MEADOWS SUBDIVISION","NON-POTW",-112.09341,41.12358,NA,NA,NA,NA,"N"
"UTG080107","SUN RAY DAIRY","NON-POTW",-112.197519,41.555987,NA,NA,NA,NA,"N"
"UTR385301","SUN RAY SUBDIVISION","NON-POTW",-111.93756,41.135481,NA,NA,NA,NA,"N"
"UTRC01314","SUN RIVER GARDENS - WAREHOUSE","NON-POTW",-111.7036,40.3195,NA,NA,NA,NA,"N"
"UTR381547","SUN RIVER TOWN HOMES PRUD.","NON-POTW",-111.97345,41.092499,NA,NA,NA,NA,"N"
"UTRC02237","SUN SAGE MEADOWS","NON-POTW",-112.4847,40.6009,"North Willow Creek","UT16020304-003_00","North Willow Creek and tributaries, Tooele County","River/Stream","N"
"UTR374887","SUNBURST RANCH PHASE 2","NON-POTW",-111.49413,40.52041,"Provo Tributaries-Heber-1","UT16020203-028_01","Provo River west side tributaries from Deer Creek Dam to Jordanelle Dam except Snake Creek","River/Stream","N"
"UTR380069","SUNCREST DRIVE RECONSTRUCTION","NON-POTW",-111.82228,40.46158,NA,NA,NA,NA,"N"
"UTR382923","SUNCREST ESTATES","NON-POTW",-111.81538,41.848789,"City Creek","UT16010202-006_00","City Creek and tributaries and other Bear River east side tributaries south toward Summit Creek to headwaters","River/Stream","N"
"UTR393729","SUNCREST ESTATES","NON-POTW",-111.81538,41.848789,"City Creek","UT16010202-006_00","City Creek and tributaries and other Bear River east side tributaries south toward Summit Creek to headwaters","River/Stream","N"
"UTRC02417","SUNCREST ESTATES TWO LOTS","NON-POTW",-111.8151,41.85,"City Creek","UT16010202-006_00","City Creek and tributaries and other Bear River east side tributaries south toward Summit Creek to headwaters","River/Stream","N"
"UTRH00101","SUNCREST MEADOW - LOT 4","NON-POTW",-112.0943,41.2192,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR388261","SUNCREST MEADOWS","NON-POTW",-112.09656,41.29032,NA,NA,NA,NA,"N"
"UTRH00057","SUNCREST MEADOWS  SUBDIVISION LOT #2","NON-POTW",-112.042617,41.175283,NA,NA,NA,NA,"N"
"UTRH00765","SUNCREST MEADOWS LOT #19","NON-POTW",-112.098,41.217,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR386235","SUNCREST PARK AND BROOKSIDE TRAILHEAD","NON-POTW",-111.836014,40.474327,NA,NA,NA,NA,"N"
"UTR387621","SUNCREST PHASE 3","NON-POTW",-112.025775,41.506175,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTR395937","SUNCREST SUBDIVISION PHASE 3","NON-POTW",-112.01885,41.47369,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTR377813","SUNDIAL OFFICE PARK","NON-POTW",-111.623059,40.183739,NA,NA,NA,NA,"N"
"UTR370591","SUNDOWN SKI JUMP","NON-POTW",-111.7875,41.376111,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRH95095","SUNFLOWER","NON-POTW",-112.066752,41.300984,NA,NA,NA,NA,"N"
"UTRH94191","SUNFLOWER","NON-POTW",-112.05533,41.32676,NA,NA,NA,NA,"N"
"UTRC01029","SUNFLOWER FIELDS","NON-POTW",-111.9421,40.3984,NA,NA,NA,NA,"N"
"UTR393581","SUNNY LANE APARTMENTS","NON-POTW",-113.60722,37.12083,NA,NA,NA,NA,"N"
"UTR393985","SUNNY LANE APARTMENTS","NON-POTW",-113.60675,37.12124,NA,NA,NA,NA,"N"
"UT0024759","SUNNYSIDE CONGENERATION ASSOC.","NON-POTW",-110.39079,39.54764,"Grassy Trail Creek Lower","UT14060007-012_00","Grassy Trail Creek and tributaries from Price River confluence to Grassy Trail Creek Reservoir","River/Stream","Y"
"UTRC01228","SUNNYSIDE ESTATES SUBDIVISION","NON-POTW",-112.2965,40.6242,NA,NA,NA,NA,"N"
"UTRH97101","SUNRAY","NON-POTW",-111.93432,41.1341,NA,NA,NA,NA,"N"
"UTR385169","SUNRIDGE VIEW PLAT B","NON-POTW",-111.79835,40.07771,NA,NA,NA,NA,"N"
"UTR376852","SUNRISE ACRES","NON-POTW",-111.99663,40.6998,NA,NA,NA,NA,"N"
"UTR374223","SUNRISE ACRES 3 SUBDIVISION","NON-POTW",-111.82688,41.69678,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTR397705","SUNRISE ACRES 3 SUBDIVISION","NON-POTW",-111.82688,41.69678,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTRC01294","SUNRISE ACRES 3 SUBDIVISION","NON-POTW",-111.8149,41.6929,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTR375613","SUNRISE ELEMENTARY","NON-POTW",-111.820039,41.831505,"Hopkins Slough","UT16010202-003_00","Hopkins Slough from confluence with Bear River to headwaters","Slough","N"
"UTRC00074","SUNRISE RANCH","NON-POTW",-111.6024,40.1325,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC00324","SUNRISE RANCH","NON-POTW",-111.6067,40.1335,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC01824","SUNRISE RANCH","NON-POTW",-111.6037,40.1332,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC02441","SUNRISE RANCH LOTS 102 &130","NON-POTW",-111.6025,40.1332,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC02507","SUNRISE RANCH PHASE AB","NON-POTW",-111.5999,40.1364,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRC00325","SUNRIVER PHASE 42 LOTS 2007, 2009, 2010, AND 2013","NON-POTW",-113.6203,37.0179,NA,NA,NA,NA,"N"
"UTRH00265","SUNRIVER PHASE 43B","NON-POTW",-113.6203,37.0179,NA,NA,NA,NA,"N"
"UTR272747","SUNROC CORP","NON-POTW",-111.639804,40.040997,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTR273395","SUNROC CORPORATION","NON-POTW",-113.07817,37.712707,NA,NA,NA,NA,"N"
"UTR273391","SUNROC CORPORATION","NON-POTW",-113.532888,37.043001,"Fort Pearce Wash","UT15010009-001_00","Fort Pearce Wash and tributaries within Utah, from Virgin River confluence to headwaters, exlcuding Short Creek","River/Stream","N"
"UTR391377","SUNROC CORPORATION BLOCK PLANT","NON-POTW",-111.9059,40.476605,NA,NA,NA,NA,"N"
"UTR278923","SUNROC CORPORATION SPANISH FORK","NON-POTW",-111.66722,40.08305,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRC02033","SUNROC/SUNPRO SHOP SPANISH FORK","NON-POTW",-111.6718,40.1526,"Dry Creek-1","UT16020202-035_00","Dry Creek and tributaries from Utah Lake (Provo Bay) to Interstate 15","River/Stream","N"
