"UID","OrganizationIdentifier","OrganizationFormalName","ProviderName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","IR_FLAG","IR_COMMENT","IR_MLID","MLID_Count","Lat_Count","Long_Count","sites100m_count","LatitudeMeasure","LongitudeMeasure","IR_Lat","IR_Long","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ValidationType"
2211,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5910632","Spring Ck Location 2 at 150 West Wallsburg","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5910632",1,1,1,0,40.386811,-111.425517,40.386811,-111.425517,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2212,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5910636","Main Ck Location 3 at Little Hobble Creek Rd xing","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5910636",1,1,1,0,40.36982,-111.40367,40.36982,-111.40367,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2213,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5910639","Main Ck Location 2 at 2100 South xing","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5910639",1,1,1,0,40.357389,-111.394852,40.357389,-111.394852,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2214,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5910642","Little Hobble Ck Location 3 road xing at 5855 ft elevation","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5910642",1,1,1,0,40.36176,-111.407956,40.36176,-111.407956,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2215,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5910650","MAIN CREEK BL CNFL BRUMLEY CK","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5910650",1,1,1,0,40.31891,-111.35992,40.31891,-111.35992,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2216,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5911120","NORTHWESTWARD FLOW TO PROVO R FROM MARSH N OF RR-E OF PROVOR","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5911120",1,1,1,0,40.48579242,-111.4615709,40.48579242,-111.4615709,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2217,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5911680","LAKE MARY AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5911680",1,1,1,0,40.58800617,-111.5904759,40.58800617,-111.5904759,16020204,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2218,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912150","N FK AMERICAN FK BL MARY ELLEN GULCH AF-12","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912150",1,1,1,0,40.52299543,-111.6100926,40.52299543,-111.6100926,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2219,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912820","TIBBLE FORK RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912820",1,1,1,0,40.48133942,-111.6463136,40.48133942,-111.6463136,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2220,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912830","DEER CREEK AB TIBBLE FORK RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912830",1,1,1,0,40.482251,-111.647085,40.482251,-111.647085,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2221,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912840","N FK AMERICAN FK CK AB TIBBLE FORK RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912840",1,1,1,0,40.48384038,-111.6404736,40.48384038,-111.6404736,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2222,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912850","WIDE HOLLOW AB CONFL DEER CK AB TIBBLE FORK RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912850",1,1,1,0,40.483776,-111.648814,40.483776,-111.648814,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2223,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912880","SILVER LAKE FLAT RESERVOIR","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912880",1,1,1,0,40.50133858,-111.6560295,40.50133858,-111.6560295,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2224,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5912890","SILVER CK AB SILVER LAKE FLAT RESERVOIR","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5912890",1,1,1,0,40.50689705,-111.6560365,40.50689705,-111.6560365,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2225,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913210","PROVO RIVER BL DEER CREEK RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913210",1,1,1,0,40.40440364,-111.5290839,40.40440364,-111.5290839,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2226,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913220","DEER CREEK RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913220",1,1,1,0,40.4091227,-111.5235227,40.4091227,-111.5235227,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2227,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913230","DEER CREEK RES MIDLAKE 02","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913230",1,1,1,0,40.42523752,-111.5037958,40.42523752,-111.5037958,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2228,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913240","DEER CREEK RES UPPER END 03","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913240",1,1,1,0,40.46328944,-111.4832379,40.46328944,-111.4832379,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2229,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913250","DEER CREEK RES - SHORE AT W CONTROL 04A","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913250",1,1,1,0,40.42579095,-111.5090812,40.42579095,-111.5090812,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2230,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913320","DEER CREEK RES - SHORE AT STATE PARK 05D","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913320",1,1,1,0,40.41606483,-111.5082417,40.41606483,-111.5082417,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2231,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913450","DEER CREEK RES MIDLAKE UP WALLSBERG BAY OFF CREEK INLET 08","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913450",1,1,1,0,40.40967615,-111.4918586,40.40967615,-111.4918586,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2232,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913460","MAIN CK AB DEER CK RES AT US 189 XING","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913460",1,1,1,0,40.40966007,-111.4785169,40.40966007,-111.4785169,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2233,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913490","DEER CREEK RES 010 100 METERS W OF OUTHOUSE","Lake","Duplicate of 5913220","REJECT","QAQC-Duplicate","REJECT",NA,NA,NA,NA,40.40917111,-111.5227806,NA,NA,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2234,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913520","DANIELS CREEK AB DEER CREEK RES","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,40.46078804,-111.4715786,NA,NA,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2235,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913530","DANIELS CK BL MOUTH OF DANIELS CANYON","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913530",1,1,1,0,40.4578723,-111.3856844,40.4578723,-111.3856844,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2236,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913540","DANIELS CREEK AB FIRST DIVERSION","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913540",1,1,1,0,40.44106258,-111.3601781,40.44106258,-111.3601781,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2237,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913550","DANIELS CK AT WHISKEY SPRINGS","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913550",1,1,1,0,40.41134802,-111.3212904,40.41134802,-111.3212904,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2238,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5913630","PROVO RIVER AB CNFL/ SNAKE CK AT MCKELLER BRIDGE","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5913630",1,1,1,0,40.48412029,-111.4651817,40.48412029,-111.4651817,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2239,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5914010","JORDANELLE RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5914010",1,1,1,0,40.600785,-111.4157456,40.600785,-111.4157456,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2240,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5914030","JORDANELLE RES NORTH ARM 03","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5914030",1,1,1,0,40.61967636,-111.4107435,40.61967636,-111.4107435,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2241,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5914040","JORDANELLE RES PROVO ARM 04","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5914040",1,1,1,0,40.60300804,-111.3851818,40.60300804,-111.3851818,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2242,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5914550","MILL HOLLOW RES 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5914550",1,1,1,0,40.48967374,-111.1068358,40.48967374,-111.1068358,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2243,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5914560","MILL HOLLOW STREAM AB MILL HOLLOW RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5914560",1,1,1,0,40.48772386,-111.110998,40.48772386,-111.110998,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2244,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5916260","WASHINGTON L 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5916260",1,1,1,0,40.6755005,-110.969614,40.6755005,-110.969614,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2245,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5916460","TRIAL L 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5916460",1,1,1,0,40.68105462,-110.9562869,40.68105462,-110.9562869,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2246,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5916461","TRIAL L 01 100 M OFF BOAT RAMP","Lake","Duplicate of 5916460","REJECT","QAQC-Duplicate","REJECT",NA,NA,NA,NA,40.68105462,-110.9562869,NA,NA,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2247,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5916570","WALL L 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5916570",1,1,1,0,40.69689375,-110.9612834,40.69689375,-110.9612834,16020203,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2248,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5917610","SALEM POND AB DAM SP01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5917610",1,1,1,0,40.05161995,-111.6768685,40.05161995,-111.6768685,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2249,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5917611","SALEM POND AB DAM SP01 100 M OFF BOAT RAMP","Lake","Duplicate of 5917610","REJECT","QAQC-Duplicate","REJECT",NA,NA,NA,NA,40.05161995,-111.6768685,NA,NA,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2250,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5917620","SALEM POND SOUTH END 02","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5917620",1,1,1,0,40.04856965,-111.6746461,40.04856965,-111.6746461,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2251,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5917910","BIG EAST LAKE AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5917910",1,1,1,0,39.93551606,-111.6396399,39.93551606,-111.6396399,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2252,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918060","CURRANT CK BL MONA RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5918060",1,1,1,0,39.87745608,-111.8743848,39.87745608,-111.8743848,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2253,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918061","DUPLICATE OF 5918060","River/Stream","Duplicate of 5918060","REJECT","QAQC-Duplicate","REJECT",NA,NA,NA,NA,39.87745608,-111.8743848,NA,NA,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2254,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918070","MONA RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5918070",1,1,1,0,39.8752329,-111.8668844,39.8752329,-111.8668844,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2255,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918071","MONA RES AB DAM 01 100 M OFF BOAT RAMP","Lake","Duplicate of 5918070","REJECT","QAQC-Duplicate","REJECT",NA,NA,NA,NA,39.8752329,-111.8668844,NA,NA,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2256,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918100","CURRANT CK AB MONA RES","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5918100",1,1,1,0,39.82003237,-111.8677093,39.82003237,-111.8677093,16020201,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,23,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2257,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918870","COLUMBUS-REXALL MINE OUTFALL AB PERUVIAN LDG","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5918870",1,1,1,0,40.58939865,-111.6418696,40.58939865,-111.6418696,16020204,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2258,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5918890","Little Cottonwood Ck bl Wasatch Drain Tunnel","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5918890",1,1,1,0,40.58178293,-111.6552906,40.58178293,-111.6552906,16020204,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2259,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5919850","BENJAMIN SLOUGH AT 6400 SOUTH","River/Stream",NA,"REJECT",NA,"REJECT",NA,NA,NA,NA,40.11412314,-111.7927091,NA,NA,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2260,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5919860","BEER CK AB UTAH LAKE","River/Stream",NA,"REJECT",NA,"REJECT",NA,NA,NA,NA,40.11440056,-111.7929822,NA,NA,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2261,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5919980","SPANISH FK NR MOARK JUNCTION","River/Stream",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5919980",1,1,1,0,40.08247,-111.59595,40.08247,-111.59595,16020202,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,49,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2262,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5920180","WEBER RIVER AT GAGING STATION 3.2 MI NE OF OAKLEY","River/Stream",NA,"REVIEW","Manual review required","REVIEW",1,1,1,1,40.73717296,-111.2479666,NA,NA,16020101,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2263,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5923310","ROCKPORT RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5923310",1,1,1,0,40.78634027,-111.4046454,40.78634027,-111.4046454,16020101,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2264,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5923320","ROCKPORT RES MIDLAKE EMAP and 02","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5923320",1,1,1,0,40.77078535,-111.3960313,40.77078535,-111.3960313,16020101,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
2265,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","STORET","UTAHDWQ_WQX-5923960","SMITH AND MOREHOUSE RES AB DAM 01","Lake",NA,"ACCEPT",NA,"UTAHDWQ_WQX-5923960",1,1,1,0,40.76022952,-111.1037965,40.76022952,-111.1037965,16020101,NA,NA,NA,NA,NA,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"AUTO"
